GENE,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,FDR_p_values
ENSG00000137860,0.577520346367239,0.500705863888556,0.156143054785858,7.51837840640927,0.008748465658116,2,7.82075236995237,-7.64150473990474,-5.08527542144371,0.268187189136455,11,14,0.075100906164139
ENSG00000104856,0.577324152028829,0.500473997852252,0.281308046607446,7.51233563829068,0.008770833755466,2,-0.420735643653436,8.84147128730687,11.3977006057679,0.870476387947065,11,14,0.07526369571606
ENSG00000119778,0.57722598330077,0.500357980264547,0.268316616609818,7.50931415544588,0.008782043513897,2,0.241221200144147,7.51755759971171,10.0737869181727,0.79193187423834,11,14,0.075330644887344
ENSG00000187037,0.577137553023344,0.500253471754861,0.31061774787448,7.50659360821328,0.008792151284226,2,-1.80831385713271,11.6166277142654,14.1728570327265,1.06131723824075,11,14,0.075358861627693
ENSG00000134851,0.576912524322525,0.499987528744802,0.147993620932938,7.49967575545233,0.00881791548354,2,8.57120044417244,-9.14240088834487,-6.58617156988384,0.240923230205264,11,14,0.075510654010826
ENSG00000111799,0.576893390964956,0.499964916594948,0.167049351666567,7.49908789546811,0.008820108964305,2,6.87551881050719,-5.75103762101439,-3.19480830255335,0.306960344814425,11,14,0.075510654010826
ENSG00000116199,0.576662080544738,0.49969154973469,0.138127361182738,7.49198523741323,0.008846662126651,2,9.53710250534078,-11.0742050106816,-8.51797569222053,0.209870846980372,11,14,0.075708659043602
ENSG00000163064,0.576480370514157,0.499476801516731,1.03175418409544,7.48641105886178,0.0088675672771,2,-18.614651296878,45.229302593756,47.785531912217,11.7096836603828,11,14,0.075770225999344
ENSG00000241973,0.576187596658383,0.499130796050817,0.25344298241721,7.47743991594954,0.008901334974678,2,1.03962457038176,5.92075085923648,8.47698017769751,0.706566798701835,11,14,0.075941339102764
ENSG00000134882,0.576031271626644,0.498946048286033,0.256710904915098,7.47265489627475,0.008919408094721,2,0.860260884643241,6.27947823071352,8.83570754917455,0.724905375725615,11,14,0.076066171270757
ENSG00000259399,0.575891758036873,0.498781168589032,0.200940540680443,7.46838744406713,0.008935562946158,2,4.28944218359577,-0.578884367191543,1.97734495126949,0.444148109778435,11,14,0.076094381305797
ENSG00000147316,0.575878861816846,0.498765927601727,0.621368024589996,7.4679931152709,0.008937057460349,2,-11.5153607016066,31.0307214032132,33.5869507216743,4.24708044181161,11,14,0.076094381305797
ENSG00000134294,0.575742806410989,0.498605134849351,0.308955699829287,7.4638343983579,0.008952837082349,2,-1.73320176659915,11.4664035331983,14.0226328516593,1.04998986902705,11,14,0.076174928293044
ENSG00000117174,0.575627438726773,0.49846879122255,0.299752800067815,7.4603101187753,0.008966235208199,2,-1.30984505430689,10.6196901086138,13.1759194270748,0.988369152633449,11,14,0.076194132879412
ENSG00000166682,0.575611926316344,0.498450458373861,0.674284924257971,7.4598363880974,0.008968037979047,2,-12.6595697716093,33.3191395432186,35.8753688616797,5.00126174989736,11,14,0.076194132879412
ENSG00000187288,0.57554466176539,0.498370963904552,0.308175918659044,7.45778260882651,0.008975858543219,2,-1.6978221429783,11.3956442859566,13.9518736044176,1.0446963652548,11,14,0.076224107989953
ENSG00000068438,0.575474342378174,0.498287859174205,0.099565813637872,7.45563625249591,0.008984040245158,2,14.1201046711488,-20.2402093422975,-17.6839800238365,0.109046863699087,11,14,0.076264289408303
ENSG00000173588,0.575371768046449,0.498166634963985,0.370422684232109,7.45250665434235,0.008995985770018,2,-4.27345756933427,16.5469151386685,19.1031444571296,1.50934261493093,11,14,0.076273228036702
ENSG00000128408,0.575363571371518,0.498156947984521,0.807907202235575,7.45225663460917,0.008996940892699,2,-15.1906920062971,38.3813840125942,40.9376133310552,7.17985452166525,11,14,0.076273228036702
ENSG00000142227,0.575346801983592,0.498137129616973,0.272930063965537,7.45174515508416,0.008998895214645,2,0.002550628780389,7.99489874243922,10.5511280609003,0.819399017978551,11,14,0.076273228036702
ENSG00000178125,0.575314680758458,0.498099168169087,1.54656442939404,7.45076554523385,0.009002639625542,2,-24.2815086989522,56.5630173979044,59.1192467163654,26.3104768769362,11,14,0.076275718253199
ENSG00000112494,0.575219312707564,0.497986460472576,0.390799021944364,7.4478579524346,0.009013764308656,2,-5.02313900589719,18.0462780117944,20.6025073302554,1.67996263107939,11,14,0.076311474547236
ENSG00000184481,0.574871499015881,0.497575407927859,0.21088146789936,7.43726482056177,0.009054432132492,2,3.61342186895513,0.773156262089733,3.32938558055077,0.489180928537276,11,14,0.076501278445993
ENSG00000168309,0.574847804994113,0.497547405902133,0.629372093525744,7.4365438179705,0.009057207988474,2,-11.6945481974114,31.3890963948229,33.9453257132839,4.35720155319876,11,14,0.076501278445993
ENSG00000168802,0.574820486998322,0.497515120998017,0.879404463069992,7.43571263857743,0.009060409272636,2,-16.3778602075016,40.7557204150032,43.3119497334642,8.50687430634162,11,14,0.076501278445993
ENSG00000169710,0.574777251212859,0.497464024160651,0.540930741248053,7.43439736158894,0.009065477789488,2,-9.57450867227568,27.1490173445514,29.7052466630124,3.21866673509884,11,14,0.076514847856676
ENSG00000101577,0.574715770448358,0.497391365075332,0.138527992743369,7.43252751412486,0.009072689153863,2,9.4965549743428,-10.9931099486856,-8.43688063022457,0.211090052508575,11,14,0.076535873062147
ENSG00000198920,0.574696984234055,0.497369163185701,0.266933805299248,7.4319562667451,0.009074893612119,2,0.313558934506913,7.37288213098617,9.92911144944721,0.783790220526906,11,14,0.076535873062147
ENSG00000174136,0.574538675701874,0.497182071284033,0.199782704144602,7.42714445683923,0.009093487654737,2,4.37034468585861,-0.740689371717217,1.81553994674382,0.439044417628623,11,14,0.076663441879466
ENSG00000052126,0.574443791793611,0.497069935756086,0.112651033712527,7.42426216311377,0.009104647124803,2,12.3914410344068,-16.7828820688135,-14.2266527503525,0.13959280936151,11,14,0.076714319377883
ENSG00000141384,0.574302590855863,0.496903061920566,1.08760828944606,7.41997527318227,0.009121274767679,2,-19.352739844503,46.7054796890059,49.261709007467,13.0118097039895,11,14,0.076769732900957
ENSG00000133460,0.574284047725221,0.496881147311625,0.494539537217336,7.41941251111497,0.009123460227587,2,-8.3192105865203,24.6384211730406,27.1946504915016,2.69026289258251,11,14,0.076769732900957
ENSG00000155511,0.57420332010657,0.496785741944128,0.528494900595418,7.41696309463135,0.009132979632251,2,-9.2488953515246,26.4977907030492,29.0540200215102,3.07237545950897,11,14,0.076802780107571
ENSG00000145388,0.574191818818652,0.496772149512953,0.298091831069456,7.41661420111983,0.0091343365258,2,-1.23205351919693,10.4641070383939,13.0203363568549,0.977446137253751,11,14,0.076802780107571
ENSG00000124615,0.574068741530768,0.496626694536362,0.110299602510042,7.41288181047484,0.009148867209853,2,12.6867643230958,-17.3735286461917,-14.8172993277307,0.133826025452605,11,14,0.076866480301711
ENSG00000178997,0.573961621925629,0.49650009863938,1.48378501155433,7.40963510108919,0.009161529294643,2,-23.7013527537688,55.4027055075377,57.9589348259987,24.217797565646,11,14,0.076943618943042
ENSG00000182578,0.573917896599889,0.496448423254414,0.274848727384941,7.40831029069353,0.009166701970732,2,-0.095523258506838,8.19104651701368,10.7472758354747,0.830960052396338,11,14,0.076957822659719
ENSG00000164627,0.573846588092147,0.496364149563447,1.68812029772295,7.40615033533807,0.009175142844278,2,-25.5076243079589,59.0152486159179,61.5714779343789,31.3472515354263,11,14,0.076999442890188
ENSG00000168748,0.573703499146605,0.496195044445988,1.63071618266177,7.40181830953258,0.009192099638206,2,-25.0232751857719,58.0465503715438,60.6027796900048,29.2515879523449,11,14,0.077111204494898
ENSG00000139946,0.573532414538604,0.495992853545624,0.690085890037644,7.39664252923126,0.00921240771294,2,-12.9838561156366,33.9677122312731,36.5239415497342,5.23840389191952,11,14,0.077194947875107
ENSG00000131149,0.57349477149422,0.495948366311351,0.139567438621939,7.3955042808472,0.009216880938562,2,9.39189802261143,-10.7837960452229,-8.22756672676182,0.214269769158375,11,14,0.077198133513702
ENSG00000197168,0.573363093159957,0.495792746461768,0.675057759665496,7.39152417857298,0.009232542617705,2,-12.6756067606075,33.3512135212151,35.9074428396761,5.01273276773059,11,14,0.077275787415513
ENSG00000183258,0.573095338774839,0.495476309461173,0.250563805085801,7.38343862120341,0.009264456192709,2,1.19957845242128,5.60084309515745,8.15707241361848,0.690604424609826,11,14,0.077479938626453
ENSG00000255501,0.573040914956623,0.495411990403282,0.161001372456809,7.38179638908779,0.009270953977244,2,7.39178838525858,-6.78357677051717,-4.22734745205613,0.285135861262737,11,14,0.077479938626453
ENSG00000144504,0.572973851489612,0.495332733578633,0.341112304757172,7.37977333281784,0.009278965966225,2,-3.11939583677567,14.2387916735513,16.7950209920124,1.27993364902425,11,14,0.077508722457463
ENSG00000197748,0.572927267010316,0.49527767919401,1.04666903240597,7.37836842567249,0.009284534689626,2,-18.8155838682869,45.6311677365738,48.1873970550349,12.0506766973741,11,14,0.077508722457463
ENSG00000124171,0.572924067111998,0.495273897495997,0.135996250543634,7.37827193353538,0.009284917306825,2,9.75478641706807,-11.5095728341361,-8.9533435156751,0.203444781781196,11,14,0.077508722457463
ENSG00000160999,0.572832550629069,0.495165741652536,0.201123662126085,7.37551288868004,0.009295865547784,2,4.2766894918696,-0.553378983739201,2.00285033472183,0.444958002137083,11,14,0.077541550163681
ENSG00000144407,0.572702768953036,0.495012363308134,1.11393192944259,7.37160224868273,0.009311409613887,2,-19.6875495572661,47.3750991145322,49.9313284329933,13.6492877777485,11,14,0.07759127847886
ENSG00000138316,0.572683963394607,0.494990138557263,0.457681462848821,7.37103578815368,0.009313663735186,2,-7.23485940793681,22.4697188158736,25.0259481343347,2.3041955357898,11,14,0.07759127847886
ENSG00000147174,0.572665580794259,0.494968413665942,0.934982666505859,7.37048211614336,0.009315867590269,2,-17.2358230300834,42.4716460601669,45.0278753786279,9.61611845333048,11,14,0.07759127847886
ENSG00000171004,0.572552945327656,0.494835299023594,0.197287303261245,7.36709064872603,0.009329380561289,2,4.54631401951891,-1.09262803903782,1.46360127942321,0.428145080309039,11,14,0.077633976957265
ENSG00000160396,0.572530568763224,0.494808853992901,1.68884528879449,7.36641710048629,0.009332067004916,2,-25.5136355478709,59.0272710957418,61.5835004142028,31.3741825043166,11,14,0.077633976957265
ENSG00000021355,0.572471095998952,0.494738567998761,0.27801677149284,7.36462727672446,0.009339210151303,2,-0.255971335143134,8.51194267028627,11.0681719887473,0.850226577544325,11,14,0.077633976957265
ENSG00000177602,0.572420956828751,0.494679312615796,0.834020151340796,7.36311873287297,0.009345235734638,2,-15.6360370622409,39.2720741244819,41.8283034429429,7.65148574126777,11,14,0.077633976957265
ENSG00000132017,0.572415914493346,0.494673353492136,0.194442148265551,7.36296704303887,0.009345841884196,2,4.74968331032044,-1.49936662064088,1.05686269782016,0.415885239243348,11,14,0.077633976957265
ENSG00000171189,0.572406354425889,0.494662055230596,0.474624508614223,7.3626794549657,0.009346991207971,2,-7.74376692672516,23.4875338534503,26.0437631719114,2.47795266595022,11,14,0.077633976957265
ENSG00000180398,0.572280532568053,0.494513356671335,0.208754367960048,7.35889565191484,0.009362128455538,2,3.75535280840079,0.48929438319843,3.04552370165946,0.479362247566392,11,14,0.077683877443565
ENSG00000135100,0.572143606277189,0.494351534691224,0.200056579485507,7.354780437296,0.009378624428494,2,4.35116570305573,-0.702331406111469,1.85389791234956,0.440248984949852,11,14,0.077791554593567
ENSG00000111276,0.572031442290011,0.494218977251831,0.177464595392363,7.35141139673875,0.009392154915115,2,6.02877306841569,-4.05754613683138,-1.50131681837035,0.346430508795528,11,14,0.077874562790182
ENSG00000145087,0.571981676133843,0.494160162703633,0.361010571655843,7.34991714915428,0.009398163383788,2,-3.91313255316772,15.8262651063354,18.3824944247965,1.43361496132006,11,14,0.077885910419121
ENSG00000137364,0.571961746803874,0.494136609859124,0.243801147350482,7.3493188609475,0.009400570413853,2,1.58262791450774,4.83474417098452,7.39097348944555,0.653828993943526,11,14,0.077885910419121
ENSG00000035720,0.571832454774244,0.493983810187743,0.188561085929339,7.34543880386839,0.009416198335638,2,5.17966059113149,-2.35932118226297,0.19690813619806,0.391108114395366,11,14,0.077952819405269
ENSG00000013810,0.571807430554736,0.493954236110143,1.01898658035804,7.34468809705273,0.009419225543157,2,-18.4403252533805,44.880650506761,47.436879825222,11.4216701604476,11,14,0.077952819405269
ENSG00000121671,0.571772128153987,0.493912515091076,0.089096280083053,7.34362920211265,0.009423497467596,2,15.6755226668644,-23.3510453337288,-20.7948160152677,0.087319618371016,11,14,0.077958986347757
ENSG00000064835,0.571498388584845,0.493589004691181,0.820936706300962,7.33542430992473,0.009456676377458,2,-15.4146753442246,38.8293506884492,41.3855800069102,7.41330783327499,11,14,0.07820420176719
ENSG00000184613,0.571432134121217,0.493510703961439,0.431537753379253,7.3334400170722,0.009464721172579,2,-6.4114011620023,20.8228023240046,23.3790316424656,2.04847315850775,11,14,0.078236096170467
ENSG00000282278,0.571321291866157,0.493379708569095,0.145140210916654,7.33012171036678,0.009478192456595,2,8.84376537999422,-9.68753075998843,-7.1313014415274,0.231722489074239,11,14,0.078236096170467
ENSG00000158850,0.571291886363214,0.493344956611071,0.215229337095825,7.3292416799458,0.009481768904804,2,3.32771082552904,1.34457834894191,3.90080766740295,0.509560343013793,11,14,0.078236096170467
ENSG00000055732,0.571141302504947,0.493166993869483,0.23215633290903,7.32473698708989,0.009500100995909,2,2.26781492991065,3.4643701401787,6.02059945863973,0.592862192007454,11,14,0.078358109147231
ENSG00000146809,0.571066496038074,0.493078586226815,1.12003625569935,7.32250033909266,0.00950921871656,2,-19.764059850352,47.5281197007041,50.0843490191651,13.7992933548912,11,14,0.078404058086374
ENSG00000259784,0.57089406253066,0.492874801172599,0.172357929941596,7.31734769841768,0.009530262898548,2,6.43754260234799,-4.87508520469597,-2.31885588623494,0.326779816151272,11,14,0.078468780032392
ENSG00000158246,0.570867617550821,0.492843548014606,0.18781155461928,7.31655783842261,0.009533493672018,2,5.2354215635422,-2.47084312708441,0.085386191376625,0.388004980533617,11,14,0.078468780032392
ENSG00000288602,0.570845751187321,0.492817705948652,0.142169556099353,7.31590480629423,0.009536165754371,2,9.13328320612509,-10.2665664122502,-7.71033709378915,0.222334009496358,11,14,0.078468780032392
ENSG00000172725,0.570766077466605,0.492723546096897,0.14877052303354,7.3135259383468,0.009545907114016,2,8.49789877025281,-8.99579754050562,-6.43956822204459,0.243459353760404,11,14,0.07850159105481
ENSG00000198765,0.570691538755637,0.492635454893026,0.4322431088796,7.31130118902873,0.009555028008366,2,-6.43426570932273,20.8685314186455,23.4247607371065,2.05517515691292,11,14,0.078547376022658
ENSG00000170500,0.570539983822333,0.492456344517302,0.178751399443428,7.30678012577696,0.009573594944676,2,5.92762469023613,-3.85524938047226,-1.29902006201122,0.351472690832824,11,14,0.078662707276312
ENSG00000145824,0.570512441012786,0.492423793924202,0.226875820114642,7.30595883375457,0.009576972371204,2,2.58992936080127,2.82014127839746,5.3763705968585,0.566199015279606,11,14,0.078662707276312
ENSG00000169962,0.569865675003003,0.491659434094458,0.497607740464848,7.28670331654744,0.009656562485091,2,-8.40580051800486,24.8116010360097,27.3678303544708,2.72374809707584,11,14,0.079153663950305
ENSG00000147677,0.569858670883563,0.491651156498756,0.178639517541574,7.28649510684702,0.009657427354624,2,5.9363901434286,-3.87278028685719,-1.31655096839616,0.35103284950235,11,14,0.079153663950305
ENSG00000073584,0.569771202054024,0.491547784245665,0.097133382655201,7.28389551387177,0.009668233355256,2,14.4663772584542,-20.9327545169084,-18.3765251984474,0.103783834286458,11,14,0.079212860755346
